"Common Name","Year","Season","Center of Latitude","Center of Longitude"
"butterfish",1972,"Fall",39.6869091586844,-71.7774582544966
"butterfish",1973,"Fall",37.8232882485057,-73.8439748776412
"butterfish",1974,"Fall",39.6473813575316,-71.822972944751
"butterfish",1975,"Fall",40.2468853001887,-70.5397658942542
"butterfish",1976,"Fall",39.4948301260867,-71.6987027734344
"butterfish",1977,"Fall",39.8477700447441,-71.3545659462584
"butterfish",1978,"Fall",39.9767606350365,-71.4479858209887
"butterfish",1979,"Fall",39.5846363548095,-71.6900808679851
"butterfish",1980,"Fall",39.6588916943943,-71.1337943151549
"butterfish",1981,"Fall",40.1230476892416,-71.5417723306582
"butterfish",1982,"Fall",40.0732512589345,-71.4811861105841
"butterfish",1983,"Fall",39.5357263013136,-71.7750679781048
"butterfish",1984,"Fall",39.5985449421099,-71.7894695511119
"butterfish",1985,"Fall",39.0273164944752,-72.1373824128705
"butterfish",1986,"Fall",40.2420460586313,-71.2210308202642
"butterfish",1987,"Fall",38.2355538310623,-72.8721132623789
"butterfish",1988,"Fall",40.0349984295352,-71.358654178814
"butterfish",1989,"Fall",39.3183451250971,-72.3922423436865
"butterfish",1990,"Fall",38.5174442267202,-72.9054889085479
"butterfish",1991,"Fall",39.4647566581203,-71.8495604249175
"butterfish",1992,"Fall",39.1785933696667,-72.2215020831152
"butterfish",1993,"Fall",39.9512393088851,-71.3142197191641
"butterfish",1994,"Fall",39.5248894116003,-72.0654176690032
"butterfish",1995,"Fall",40.4887744958973,-70.3448720130351
"butterfish",1996,"Fall",40.0637230990502,-71.7383376962975
"butterfish",1997,"Fall",39.9067268869719,-70.9229116126097
"butterfish",1998,"Fall",39.5228558890577,-71.0773739008129
"butterfish",1999,"Fall",40.5493634097014,-70.5379436273525
"butterfish",2000,"Fall",40.2872741793245,-71.1379330963263
"butterfish",2001,"Fall",40.1661872211173,-70.3276786183354
"butterfish",2002,"Fall",38.8833626552168,-72.2753751229679
"butterfish",2003,"Fall",37.2966342485217,-73.8088368004787
"butterfish",2004,"Fall",39.4489494553824,-71.6995302704128
"butterfish",2005,"Fall",39.1700845817533,-72.7392516452328
"butterfish",2006,"Fall",40.2812488050554,-70.789303690994
"butterfish",2007,"Fall",39.9831904509996,-70.797630116536
"butterfish",2008,"Fall",39.0773802572372,-72.655512639547
"butterfish",2009,"Fall",38.0231717320616,-73.1911134676789
"butterfish",2010,"Fall",38.2050525160426,-73.1532340957617
"butterfish",2011,"Fall",37.8303121751618,-73.4251834919809
"butterfish",2012,"Fall",41.1227316742409,-69.4440892403507
"butterfish",2013,"Fall",38.5039880777794,-72.3542241997472
"butterfish",2014,"Fall",39.9047106377884,-71.5268205951619
"butterfish",2015,"Fall",38.7725316916419,-72.2638140956343
"butterfish",2016,"Fall",41.2646945827222,-70.2471703868719
"butterfish",2017,"Fall",42.4280588282554,-69.2697846316551
"butterfish",2018,"Fall",37.1547059507548,-74.0645456722733
"butterfish",2019,"Fall",38.9585771863935,-72.1823709044408
"fawn cusk-eel",1970,"Spring",38.7507056876208,-73.0986663557532
"fawn cusk-eel",1971,"Spring",39.406172962963,-72.0456787777778
"fawn cusk-eel",1972,"Spring",39.0277778055556,-71.8018519166667
"fawn cusk-eel",1973,"Spring",40.3329431234872,-68.6344560709007
"fawn cusk-eel",1974,"Spring",40.0345665864906,-70.4402609908225
"fawn cusk-eel",1975,"Spring",39.9847477366243,-70.7431277737016
"fawn cusk-eel",1976,"Spring",39.8256827836249,-70.9504026226575
"fawn cusk-eel",1977,"Spring",40.2567915200831,-68.9951267646268
"fawn cusk-eel",1978,"Spring",39.197444245894,-72.5700261017639
"fawn cusk-eel",1979,"Spring",39.4919904312633,-72.1847815466027
"fawn cusk-eel",1980,"Spring",39.9860022774298,-70.7246861398212
"fawn cusk-eel",1981,"Spring",40.0534619436708,-70.066292785636
"fawn cusk-eel",1982,"Spring",39.279937295892,-71.6218724093994
"fawn cusk-eel",1983,"Spring",39.9062393016042,-70.6683720362633
"fawn cusk-eel",1984,"Spring",40.4299422391047,-68.0513270244404
"fawn cusk-eel",1985,"Spring",40.1553746459682,-70.583363653118
"fawn cusk-eel",1986,"Spring",39.6808676118648,-71.0128080342362
"fawn cusk-eel",1987,"Spring",40.0578207598605,-70.7858074559667
"fawn cusk-eel",1988,"Spring",39.9638134201461,-69.8628777285533
"fawn cusk-eel",1989,"Spring",39.9622943314343,-70.0725964433743
"fawn cusk-eel",1990,"Spring",39.9697965036376,-71.3598446108434
"fawn cusk-eel",1991,"Spring",39.4187262480455,-70.6779101309016
"fawn cusk-eel",1992,"Spring",39.36440937182,-72.0156506098661
"fawn cusk-eel",1993,"Spring",39.7708482643667,-71.608688200908
"fawn cusk-eel",1994,"Spring",40.3113460740642,-68.963270247754
"fawn cusk-eel",1995,"Spring",40.1968627249223,-69.8486271477033
"fawn cusk-eel",1996,"Spring",39.4683545879147,-71.0355068579959
"fawn cusk-eel",1997,"Spring",38.877774999174,-71.3311215449131
"fawn cusk-eel",1998,"Spring",39.908197955415,-69.0740421099054
"fawn cusk-eel",1999,"Spring",39.3220366535107,-71.3980711297034
"fawn cusk-eel",2000,"Spring",40.2822270610303,-70.5743716869364
"fawn cusk-eel",2001,"Spring",40.0457298531648,-71.2014811523113
"fawn cusk-eel",2002,"Spring",40.2417297270658,-69.100265536345
"fawn cusk-eel",2003,"Spring",40.2409976414323,-70.8157804736842
"fawn cusk-eel",2004,"Spring",38.9301666296638,-72.7301742222478
"fawn cusk-eel",2005,"Spring",39.2851284856487,-71.9972557974742
"fawn cusk-eel",2006,"Spring",40.0530521930814,-71.0416696860273
"fawn cusk-eel",2007,"Spring",40.1614930691479,-69.5000646605173
"fawn cusk-eel",2008,"Spring",40.2191113490115,-69.9879933969727
"fawn cusk-eel",2009,"Spring",40.1214039346214,-69.0389759916102
"fawn cusk-eel",2010,"Spring",39.2035649241507,-71.9286034631593
"fawn cusk-eel",2011,"Spring",40.2040376409697,-69.3103300138971
"fawn cusk-eel",2012,"Spring",39.9834499333285,-71.2193810908343
"fawn cusk-eel",2013,"Spring",39.4944976898942,-70.5801623456464
"fawn cusk-eel",2014,"Spring",39.5920264164495,-71.4219629694454
"fawn cusk-eel",2015,"Spring",39.684676419772,-70.1894924886815
"fawn cusk-eel",2016,"Spring",40.024009249895,-70.4541293136198
"fawn cusk-eel",2017,"Spring",39.6523219373182,-70.1046231146111
"fawn cusk-eel",2018,"Spring",39.8368708146393,-71.1033871734152
"fawn cusk-eel",2019,"Spring",39.3747281539088,-72.0593204559049
"fawn cusk-eel",1970,"Fall",39.6512245100959,-70.852760165015
"fawn cusk-eel",1971,"Fall",39.7641410805389,-71.6697992057904
"fawn cusk-eel",1972,"Fall",39.7904737183406,-71.6628561990327
"fawn cusk-eel",1973,"Fall",39.2241360752953,-71.2940942217363
"fawn cusk-eel",1974,"Fall",40.0000477025122,-71.8163884759189
"fawn cusk-eel",1975,"Fall",40.6855281719697,-67.7102041326891
"fawn cusk-eel",1976,"Fall",40.178452469349,-70.8551122322167
"fawn cusk-eel",1977,"Fall",39.9645424685876,-70.7889306352727
"fawn cusk-eel",1978,"Fall",39.4217119674753,-71.451011895338
"fawn cusk-eel",1979,"Fall",39.5744609270147,-71.5908323367617
"fawn cusk-eel",1980,"Fall",39.5263477905921,-72.0219582264959
"fawn cusk-eel",1981,"Fall",39.4687203632123,-71.3913061759032
"fawn cusk-eel",1982,"Fall",39.8463330591322,-71.8156957222061
"fawn cusk-eel",1983,"Fall",39.3977747578583,-72.3446556799828
"fawn cusk-eel",1984,"Fall",39.106137003928,-72.4183939227856
"fawn cusk-eel",1985,"Fall",39.9243719808675,-71.0137585092471
"fawn cusk-eel",1986,"Fall",40.0913572938481,-70.5109475144026
"fawn cusk-eel",1987,"Fall",40.0851081677514,-70.6550095542002
"fawn cusk-eel",1988,"Fall",39.7999371587462,-71.8205056472165
"fawn cusk-eel",1989,"Fall",39.9847962373908,-71.2005119355941
"fawn cusk-eel",1990,"Fall",40.1854189433833,-69.6431926983683
"fawn cusk-eel",1991,"Fall",39.7253198510158,-71.4661773972911
"fawn cusk-eel",1992,"Fall",40.0332692744117,-69.835551604402
"fawn cusk-eel",1993,"Fall",40.1852475834774,-70.2455576326421
"fawn cusk-eel",1994,"Fall",39.2338487758995,-71.6214741297718
"fawn cusk-eel",1995,"Fall",39.714814756009,-70.943051249929
"fawn cusk-eel",1996,"Fall",39.9200179109701,-71.0703311193845
"fawn cusk-eel",1997,"Fall",40.0543507912714,-70.4071072971918
"fawn cusk-eel",1998,"Fall",39.8638339844539,-70.2912775089842
"fawn cusk-eel",1999,"Fall",38.7411852773341,-72.0986076768594
"fawn cusk-eel",2000,"Fall",40.5707545007887,-68.0078398439095
"fawn cusk-eel",2001,"Fall",40.0695628737782,-71.1453648629483
"fawn cusk-eel",2002,"Fall",39.3083794525305,-71.6318242919038
"fawn cusk-eel",2003,"Fall",39.7832769051275,-71.7308995338729
"fawn cusk-eel",2004,"Fall",39.1433021317588,-72.1262246349198
"fawn cusk-eel",2005,"Fall",38.7168563316175,-72.7059216117624
"fawn cusk-eel",2006,"Fall",39.2680156476114,-72.0243649149362
"fawn cusk-eel",2007,"Fall",39.3946160730782,-71.9983041989893
"fawn cusk-eel",2008,"Fall",39.4848932650722,-71.2472454220038
"fawn cusk-eel",2009,"Fall",39.4035460822972,-71.7823155485395
"fawn cusk-eel",2010,"Fall",40.1853204396677,-69.9011660870796
"fawn cusk-eel",2011,"Fall",39.4381665159843,-71.1855220581791
"fawn cusk-eel",2012,"Fall",39.7507012796622,-70.6220378431338
"fawn cusk-eel",2013,"Fall",39.4081868260526,-71.5298424543551
"fawn cusk-eel",2014,"Fall",39.776764971889,-70.5838595308395
"fawn cusk-eel",2015,"Fall",39.4843001012571,-71.6285942939582
"fawn cusk-eel",2016,"Fall",39.0005960540264,-71.7363951626952
"fawn cusk-eel",2017,"Fall",40.6529686101248,-67.3062730101368
"fawn cusk-eel",2018,"Fall",39.5058988247231,-71.4875487265817
"fawn cusk-eel",2019,"Fall",39.5662465710975,-71.7571031951078
"fourspot flounder",1970,"Spring",39.7655122789474,-70.6443097636637
"fourspot flounder",1971,"Spring",40.1938491720985,-71.0893581905862
"fourspot flounder",1972,"Spring",40.0317817084736,-70.7555325010882
"fourspot flounder",1973,"Spring",39.9378596306273,-71.3616079716521
"fourspot flounder",1974,"Spring",40.2938988315179,-69.420971061814
"fourspot flounder",1975,"Spring",40.158327887969,-70.2937258971727
"fourspot flounder",1976,"Spring",40.1670524908143,-70.5123981643226
"fourspot flounder",1977,"Spring",39.7282000747027,-71.0966846940257
"fourspot flounder",1978,"Spring",39.5790888953896,-71.9138822368746
"fourspot flounder",1979,"Spring",40.1953039192598,-71.079886185145
"fourspot flounder",1980,"Spring",40.1230627430573,-70.5392150901876
"fourspot flounder",1981,"Spring",40.00404397051,-70.6860275384729
"fourspot flounder",1982,"Spring",40.0571517424389,-70.7966031794032
"fourspot flounder",1983,"Spring",40.1269458931876,-69.9096998266529
"fourspot flounder",1984,"Spring",39.9622563896426,-70.8991732929426
"fourspot flounder",1985,"Spring",40.2106346203933,-69.8226714488501
"fourspot flounder",1986,"Spring",40.0790432959975,-70.6338923954435
"fourspot flounder",1987,"Spring",40.0996418313312,-70.8736580498744
"fourspot flounder",1988,"Spring",39.933434755646,-71.1821423182525
"fourspot flounder",1989,"Spring",39.8740993415066,-71.1811670192331
"fourspot flounder",1990,"Spring",40.0095270678084,-70.5433299958665
"fourspot flounder",1991,"Spring",39.9507640956283,-70.7396719832147
"fourspot flounder",1992,"Spring",39.9103951725074,-71.0825515991466
"fourspot flounder",1993,"Spring",40.0210514731335,-71.1642382565188
"fourspot flounder",1994,"Spring",40.1030881101506,-70.4532929549062
"fourspot flounder",1995,"Spring",40.0054023084044,-70.8090890788522
"fourspot flounder",1996,"Spring",39.9099795007958,-70.1734263757391
"fourspot flounder",1997,"Spring",39.6055234214221,-70.1898160132756
"fourspot flounder",1998,"Spring",40.0996842675846,-70.3867032141443
"fourspot flounder",1999,"Spring",40.0069846269133,-71.0634385554124
"fourspot flounder",2000,"Spring",40.1188160733669,-70.591250424178
"fourspot flounder",2001,"Spring",40.1360587353852,-70.8280328805067
"fourspot flounder",2002,"Spring",40.2027300115601,-69.2625558587709
"fourspot flounder",2003,"Spring",40.1860903115349,-69.8376546883758
"fourspot flounder",2004,"Spring",39.8071394156227,-70.8266743808687
"fourspot flounder",2005,"Spring",40.004952898525,-69.9025390557074
"fourspot flounder",2006,"Spring",39.9874419530259,-70.604318721117
"fourspot flounder",2007,"Spring",40.4864000995189,-68.356735883166
"fourspot flounder",2008,"Spring",40.1670191141058,-69.8167587673125
"fourspot flounder",2009,"Spring",40.1162559213685,-70.2307816613766
"fourspot flounder",2010,"Spring",40.0590631553343,-70.1748252769586
"fourspot flounder",2011,"Spring",39.8889300729767,-70.5561509537444
"fourspot flounder",2012,"Spring",40.0834041977471,-70.8535164449225
"fourspot flounder",2013,"Spring",40.2212522520491,-69.1441331366871
"fourspot flounder",2014,"Spring",40.142776576769,-70.2554759953369
"fourspot flounder",2015,"Spring",40.074490034035,-70.1369605132564
"fourspot flounder",2016,"Spring",39.3711651721985,-71.4052331068205
"fourspot flounder",2017,"Spring",40.3129059765966,-68.9679189116578
"fourspot flounder",2018,"Spring",39.9236497396827,-69.3888663577278
"fourspot flounder",2019,"Spring",40.2792132159308,-69.2709074743684
"fourspot flounder",1970,"Fall",40.2363917694321,-70.9115574115414
"fourspot flounder",1971,"Fall",39.7000587200973,-72.1311666496958
"fourspot flounder",1972,"Fall",39.9035296150484,-71.1777903660137
"fourspot flounder",1973,"Fall",39.9165445847052,-71.7570655005276
"fourspot flounder",1974,"Fall",40.1582707060816,-71.4267945376878
"fourspot flounder",1975,"Fall",40.0607768718134,-70.7561715819262
"fourspot flounder",1976,"Fall",40.4371932594122,-71.1696401637437
"fourspot flounder",1977,"Fall",40.377963196934,-70.9812855038578
"fourspot flounder",1978,"Fall",40.4460306616035,-70.3606268131498
"fourspot flounder",1979,"Fall",40.5196363110026,-70.8486772084111
"fourspot flounder",1980,"Fall",40.0125690506391,-71.4394144195245
"fourspot flounder",1981,"Fall",39.9758563973135,-71.8714786753541
"fourspot flounder",1982,"Fall",39.8484416906583,-71.6441414009385
"fourspot flounder",1983,"Fall",40.2672935064559,-71.2804032085746
"fourspot flounder",1984,"Fall",40.3675928108358,-71.3368544619973
"fourspot flounder",1985,"Fall",40.1939908544688,-71.0195300985566
"fourspot flounder",1986,"Fall",40.3731301106565,-71.2967026033608
"fourspot flounder",1987,"Fall",40.5493726382552,-70.9309475177973
"fourspot flounder",1988,"Fall",40.2527052826585,-70.8362050784555
"fourspot flounder",1989,"Fall",40.4920489147336,-70.3584724246882
"fourspot flounder",1990,"Fall",40.2396098935824,-70.8570093170953
"fourspot flounder",1991,"Fall",40.4012733504297,-70.4230335903602
"fourspot flounder",1992,"Fall",40.4391886359021,-70.759579908386
"fourspot flounder",1993,"Fall",40.5397147273309,-70.046428899938
"fourspot flounder",1994,"Fall",40.4675949092078,-70.2466373804504
"fourspot flounder",1995,"Fall",40.4167817632115,-70.096126508499
"fourspot flounder",1996,"Fall",40.1863408496198,-71.1866130826251
"fourspot flounder",1997,"Fall",40.5351436091249,-70.7165246946303
"fourspot flounder",1998,"Fall",40.2325053490318,-70.5681618816743
"fourspot flounder",1999,"Fall",39.494109399051,-71.441965817455
"fourspot flounder",2000,"Fall",40.4609346626083,-70.5135347722709
"fourspot flounder",2001,"Fall",40.642056035712,-69.8869381961234
"fourspot flounder",2002,"Fall",40.4478042435404,-70.7542444525884
"fourspot flounder",2003,"Fall",40.2212457215389,-70.3880921708115
"fourspot flounder",2004,"Fall",40.2819056410884,-70.9904749711303
"fourspot flounder",2005,"Fall",40.4295601784085,-70.8771015995657
"fourspot flounder",2006,"Fall",40.2462555551339,-71.2136602154442
"fourspot flounder",2007,"Fall",40.2884361558763,-70.3105014258052
"fourspot flounder",2008,"Fall",40.8281655280913,-69.3951021167866
"fourspot flounder",2009,"Fall",39.8733630157394,-71.3084944853656
"fourspot flounder",2010,"Fall",40.3578281971802,-69.9231331974633
"fourspot flounder",2011,"Fall",39.8717715388233,-70.9340734058011
"fourspot flounder",2012,"Fall",40.1353413051445,-70.8947164788584
"fourspot flounder",2013,"Fall",40.3021499602217,-70.5447036387841
"fourspot flounder",2014,"Fall",40.0580754737176,-70.844350094322
"fourspot flounder",2015,"Fall",40.4101643125585,-69.958399104741
"fourspot flounder",2016,"Fall",40.0376677845172,-70.4390994480437
"fourspot flounder",2017,"Fall",41.6178194954101,-67.1274065096971
"fourspot flounder",2018,"Fall",40.2689535271287,-70.337734258994
"fourspot flounder",2019,"Fall",40.2922389615257,-69.9402021126749
"goosefish",1970,"Spring",40.5935967573946,-70.4315835832217
"goosefish",1971,"Spring",40.8758571060641,-69.9836586968707
"goosefish",1972,"Spring",40.6546659793435,-70.6463542784569
"goosefish",1973,"Spring",40.1399390285256,-71.3747637068672
"goosefish",1974,"Spring",40.2268531534217,-71.0790814192692
"goosefish",1975,"Spring",40.5496903504769,-70.6016529810571
"goosefish",1976,"Spring",38.6936465828063,-72.6418354619603
"goosefish",1977,"Spring",37.7013497801059,-73.5476883691094
"goosefish",1978,"Spring",36.7391319891329,-74.1246997046823
